word,provinceWord,provinceId,areaWords,areaId,local_district,sub_district,zip_code
เขตบางกะปิ > หัวหมาก > 10240,กรุงเทพมหานคร,10,กรุงเทพมหานคร เขต 14,14,เขตบางกะปิ,หัวหมาก,10240
เขตวังทองหลาง > คลองเจ้าคุณสิงห์ > 10310,กรุงเทพมหานคร,10,กรุงเทพมหานคร เขต 14,14,เขตวังทองหลาง,คลองเจ้าคุณสิงห์,10310
บางใหญ่ > บางม่วง > 11140,นนทบุรี,12,นนทบุรี เขต 6,6,บางใหญ่,บางม่วง,11140
บางใหญ่ > บางเลน > 11140,นนทบุรี,12,นนทบุรี เขต 6,6,บางใหญ่,บางเลน,11140
บางใหญ่ > บางแม่นาง > 11140,นนทบุรี,12,นนทบุรี เขต 6,6,บางใหญ่,บางแม่นาง,11140
บางใหญ่ > บางใหญ่ > 11140,นนทบุรี,12,นนทบุรี เขต 6,6,บางใหญ่,บางใหญ่,11140
บางใหญ่ > บ้านใหม่ > 11140,นนทบุรี,12,นนทบุรี เขต 6,6,บางใหญ่,บ้านใหม่,11140
บางใหญ่ > เสาธงหิน > 11140,นนทบุรี,12,นนทบุรี เขต 6,6,บางใหญ่,เสาธงหิน,11140
เมืองอุดรธานี > กุดสระ > 41000,อุดรธานี,41,อุดรธานี เขต 2,2,เมืองอุดรธานี,กุดสระ,41000
เมืองอุดรธานี > นากว้าง > 41000,อุดรธานี,41,อุดรธานี เขต 2,2,เมืองอุดรธานี,นากว้าง,41000
เมืองอุดรธานี > นาข่า > 41000,อุดรธานี,41,อุดรธานี เขต 2,2,เมืองอุดรธานี,นาข่า,41000
เมืองอุดรธานี > บ้านจั่น > 41000,อุดรธานี,41,อุดรธานี เขต 2,2,เมืองอุดรธานี,บ้านจั่น,41000
เมืองอุดรธานี > บ้านตาด > 41000,อุดรธานี,41,อุดรธานี เขต 2,2,เมืองอุดรธานี,บ้านตาด,41000
เมืองอุดรธานี > สามพร้าว > 41000,อุดรธานี,41,อุดรธานี เขต 2,2,เมืองอุดรธานี,สามพร้าว,41000
เมืองอุดรธานี > หนองขอนกว้าง > 41000,อุดรธานี,41,อุดรธานี เขต 2,2,เมืองอุดรธานี,หนองขอนกว้าง,41000
เมืองอุดรธานี > หนองนาคำ > 41000,อุดรธานี,41,อุดรธานี เขต 2,2,เมืองอุดรธานี,หนองนาคำ,41000
เมืองอุดรธานี > หมูม่น > 41000,อุดรธานี,41,อุดรธานี เขต 2,2,เมืองอุดรธานี,หมูม่น,41000
เมืองอุดรธานี > โนนสูง > 41330,อุดรธานี,41,อุดรธานี เขต 2,2,เมืองอุดรธานี,โนนสูง,41330
ทุ่งสง > กะปาง > 80310,นครศรีธรรมราช,80,นครศรีธรรมราช เขต 5,5,ทุ่งสง,กะปาง,80310
ทุ่งสง > ควนกรด > 80110,นครศรีธรรมราช,80,นครศรีธรรมราช เขต 5,5,ทุ่งสง,ควนกรด,80110
ทุ่งสง > ชะมาย > 80110,นครศรีธรรมราช,80,นครศรีธรรมราช เขต 5,5,ทุ่งสง,ชะมาย,80110
ทุ่งสง > ถ้ำใหญ่ > 80110,นครศรีธรรมราช,80,นครศรีธรรมราช เขต 5,5,ทุ่งสง,ถ้ำใหญ่,80110
ทุ่งสง > ที่วัง > 80110,นครศรีธรรมราช,80,นครศรีธรรมราช เขต 5,5,ทุ่งสง,ที่วัง,80110
ทุ่งสง > นาหลวงเสน > 80110,นครศรีธรรมราช,80,นครศรีธรรมราช เขต 5,5,ทุ่งสง,นาหลวงเสน,80110
ทุ่งสง > นาโพธิ์ > 80110,นครศรีธรรมราช,80,นครศรีธรรมราช เขต 5,5,ทุ่งสง,นาโพธิ์,80110
ทุ่งสง > นาไม้ไผ่ > 80110,นครศรีธรรมราช,80,นครศรีธรรมราช เขต 5,5,ทุ่งสง,นาไม้ไผ่,80110
ทุ่งสง > น้ำตก > 80110,นครศรีธรรมราช,80,นครศรีธรรมราช เขต 5,5,ทุ่งสง,น้ำตก,80110
ทุ่งสง > ปากแพรก > 80110,นครศรีธรรมราช,80,นครศรีธรรมราช เขต 5,5,ทุ่งสง,ปากแพรก,80110
ทุ่งสง > หนองหงส์ > 80110,นครศรีธรรมราช,80,นครศรีธรรมราช เขต 5,5,ทุ่งสง,หนองหงส์,80110
ทุ่งสง > เขาขาว > 80110,นครศรีธรรมราช,80,นครศรีธรรมราช เขต 5,5,ทุ่งสง,เขาขาว,80110
ทุ่งสง > เขาโร > 80110,นครศรีธรรมราช,80,นครศรีธรรมราช เขต 5,5,ทุ่งสง,เขาโร,80110
นาบอน > นาบอน > 80220,นครศรีธรรมราช,80,นครศรีธรรมราช เขต 5,5,นาบอน,นาบอน,80220
นาบอน > แก้วแสน > 80220,นครศรีธรรมราช,80,นครศรีธรรมราช เขต 5,5,นาบอน,แก้วแสน,80220
โกรกพระ > นากลาง > 60170,นครสวรรค์,60,นครสวรรค์ เขต 2,2,โกรกพระ,นากลาง,60170
โกรกพระ > บางประมุง > 60170,นครสวรรค์,60,นครสวรรค์ เขต 2,2,โกรกพระ,บางประมุง,60170
โกรกพระ > บางมะฝ่อ > 60170,นครสวรรค์,60,นครสวรรค์ เขต 2,2,โกรกพระ,บางมะฝ่อ,60170
โกรกพระ > ยางตาล > 60170,นครสวรรค์,60,นครสวรรค์ เขต 2,2,โกรกพระ,ยางตาล,60170
โกรกพระ > ศาลาแดง > 60170,นครสวรรค์,60,นครสวรรค์ เขต 2,2,โกรกพระ,ศาลาแดง,60170
โกรกพระ > หาดสูง > 60170,นครสวรรค์,60,นครสวรรค์ เขต 2,2,โกรกพระ,หาดสูง,60170
โกรกพระ > เนินกว้าว > 60170,นครสวรรค์,60,นครสวรรค์ เขต 2,2,โกรกพระ,เนินกว้าว,60170
